,cloud,gym,insurance,mobile,music,software,streaming
C003327,0.1733982282890387,0.00760715776313593,0.0075052515552578155,0.6675104984663047,0.0084206358740804,0.02477499558844943,0.007684355835623414
C003330,0.005034175071351589,0.011522100221529668,0.786812861114618,0.011949527710744411,0.012273127722793485,0.012417016017949032,0.014512113465632989
C003332,0.005086670036095924,0.004960884453327848,0.007871356884058232,0.8301230990150885,0.2677026324161981,0.004439953868311162,0.0049992444661658975
C003333,0.0032293047585863228,0.6861630095210719,0.0036801312025643634,0.0036801312025643634,0.004619461166435595,0.004619461166435595,0.816973521244717
C003334,0.0015962195080872995,0.04935323448247442,0.004473450732156395,0.17292924329990167,0.006715456338892042,0.006715456338892042,0.09124134996722577
C003339,0.0815526683412011,0.06995663134577168,0.1058144141082616,0.005540565027273207,0.006166439235947857,0.09293325638687563,0.004704839940754743
C003340,0.0048816753470661035,0.005360045557378887,0.0030494428745273293,0.005608417494814983,0.7521765893727556,0.0062288782371350505,0.006602013903091105
C003342,0.011658351456519913,0.6321974225080766,0.007641893529698,0.2300086880076423,0.008050109055380466,0.006558847456393497,0.008639257209698518
C003346,0.0076733275260986245,0.8343294965235295,0.00955189722486946,0.02036935739329563,0.01014483959222165,0.009701861717231685,0.0104856725483014
C003348,0.070241285940946,0.0037211143435010264,0.010486372653979318,0.00596016171344761,0.006056910559606107,0.2555070765847505,0.7859478554027068
C003349,0.011765127774216292,0.826830280739484,0.01390778301959347,0.01390778301959347,0.02647458374849421,0.025904203474938013,0.027779234643605426
C003352,0.010031437778062823,0.007068922074186952,0.011525650198601417,0.018735398056745026,0.008665566274470366,0.008159456059681167,0.00988876106014587
C003354,0.0907414579081891,0.006366897675635485,0.36123519032899903,0.006418131711548365,0.006707805151043636,0.009274582113141618,0.006701455687200757
C003356,0.007386566241044237,0.004008830500318303,0.008728513953862241,0.18719548425784543,0.011943492549661372,0.20052531252322728,0.012833961369824365
C003357,0.008023796418866885,0.008976895966720203,0.02088982851374725,0.0032961916055947275,0.0037199913350357376,0.00962927747143964,0.004115169433084571
C003359,0.21628955231039523,0.011382984469305647,0.032456169620803575,0.013556424391981306,0.02138901569990993,0.02564237559436045,0.029522337108561985
C003361,0.012372238806693232,0.5904178131713501,0.014779901432352686,0.018468979245863618,0.017160927798942367,0.017160927798942367,0.015988485592216224
C003362,0.016006186274015274,0.06918865095850789,0.026826899159793832,0.04168292556667718,0.005924167740839337,0.168097078769909,0.0027905852617667805
C003364,0.006696366203245999,0.4039858511386519,0.007869381944395092,0.12031238712783766,0.00929608452304265,0.008855447578074124,0.11000696382974377
C003365,0.10868503220234473,0.41849425279454905,0.0029812309823373773,0.003435185937710629,0.06623435857647415,0.07703809998816512,0.003313486028998766
C003371,0.006384173392513926,0.09931699667971383,0.009085818885994792,0.4490167405196139,0.009857626581386869,0.18109983090628523,0.0191863448136113
C003372,0.01226331234461214,0.005472481889555973,0.24568449334780038,0.00560463241081922,0.005615339368113083,0.009553412864664908,0.006979045551197293
C003373,0.008147391785905372,0.0098445899565153,0.29920781476248154,0.010755172828762448,0.01216680589148232,0.17622428488750908,0.010407248817682851
C003375,0.006129536148799242,0.12772710729394327,0.08425457433367911,0.2067033292873902,0.0065021981916861885,0.7244328201870124,0.006935456507559705
C003376,0.4984291833048469,0.049815979092209424,0.00976776861947847,0.10986196305002749,0.00998816068504966,0.053638146164972235,0.16210879714469964
C003378,0.2348977867182522,0.07316485698279172,0.8346541526398303,0.0063144253489933085,0.006326479651062972,0.036900432645902405,0.0049567360288624365
C003382,0.029814402030395214,0.0359262000989385,0.031788350987009203,0.031816186370596286,0.03187231821683299,0.027924737492236708,0.04083279327565793
C003383,0.004461065813510453,0.023417552751920024,0.009091750280335337,0.009192241438752342,0.651520687301198,0.009854935353557985,0.009911544264401077
C003385,0.004105132312532261,0.7913319537122527,0.004144514963138132,0.004254924827247897,0.004277585294806803,0.004277585294806803,0.004276161218685789
C003386,0.017723910756629664,0.009854073714504332,0.009833139324813285,0.7261069758820555,0.010215830636096589,0.010215830636096589,0.01136025748638289
C003387,0.007012552843876458,0.008142160258908567,0.008411841844930032,0.008484401205944212,0.010366556755214777,0.01826057986496506,0.012692513882230978
C003392,0.014124909230039208,0.021290105001463326,0.016456264255942828,0.016864007215724487,0.38370229018718416,0.4046313897238533,0.024581217967922588
C003393,0.010925740984792452,0.011769878520566776,0.012292935516919398,0.012428365606647182,0.013047038524311397,0.581900029546972,0.02643623813786452
C003396,0.008466985599579754,0.009615844101715624,0.009541133497021565,0.009331497657881403,0.009348343816598118,0.5256098155557939,0.8405971028856167
C003399,0.022211758295436097,0.00352168569714067,0.01803073399380323,0.0035631919633246694,0.7184704818637782,0.6818760323312808,0.0026596930195668285
C003400,0.17757274099906895,0.00772766888002985,0.007818357543982425,0.008216218051903715,0.2686797704471581,0.007212625360671075,0.008580912646288644
C003401,0.015459365190214343,0.11402146236487555,0.008707966490208038,0.009530497396041844,0.011157535734367546,0.010085829734684353,0.009145983458524427
C003404,0.006757725582886818,0.007149386442878389,0.6159273498081301,0.00712361198209038,0.07338280767893116,0.008243970943153846,0.10633192241460676
C003405,0.005534253006212824,0.0057725515738256804,0.11488788262630063,0.005819030951848813,0.21904159198906856,0.004953115329517467,0.006675739185113451
C003406,0.16030592231738958,0.003927257863480049,0.003939651968924378,0.27910380931709355,0.00474008555808425,0.00356695826699798,0.11190689131499894
C003408,0.01169413349346234,0.011712403852737677,0.28964571979728,0.33839961758506587,0.013375960379032463,0.012301688114446364,0.010367767377491285
C003409,0.023302607119636883,0.01038851032127819,0.01135592948912523,0.1491316429054746,0.018179982770156387,0.013828411526436537,0.8950990690225383
C003412,0.005486229945545333,0.006145510851901688,0.17185965175623408,0.0061563824255077585,0.006357919128192712,0.006432910070703551,0.7725775271923071
C003419,0.005369696497775267,0.7066506085999233,0.006377661872980981,0.006969213849923238,0.008732436916759654,0.008544217331825416,0.262088211861451
C003420,0.0027014148802578975,0.2243177714830827,0.0809973868570225,0.0036594656972958454,0.0269870973539486,0.00785478535231647,0.03925441910823425
C003421,0.026034263733565523,0.026421439019322375,0.048755155805701444,0.02564823940844805,0.025693778210468875,0.022181353403473065,0.02491803531783169
C003422,0.07436450638896806,0.012593349505220775,0.012675827812793026,0.013199608839621433,0.4608788041596792,0.04480044227544585,0.06462742566493215
C003428,0.015999706623294415,0.008821937558285498,0.00892535258719708,0.008996987938753347,0.009987178276307424,0.8374186566019473,0.009361019613885307
C003430,0.003171434817458191,0.12357051084317124,0.1374677735526648,0.004005690117454745,0.18083964026803273,0.8436999929053437,0.004099239879424157
C003431,0.1491790012780744,0.3482630841060203,0.009448031684754638,0.5448443908903744,0.007605760646626715,0.006957649478768773,0.22187861918505994
C003437,0.0063375387776526005,0.0065410106641753405,0.0065410106641753405,0.5509787069868645,0.5099921381944611,0.007051862788693582,0.006791004244469406
C003446,0.04247102169636742,0.199850071157172,0.025715426141419244,0.026722915329906276,0.04313016450708956,0.0659414958213691,0.13652799905076504
C003447,0.01215243668263316,0.016736160310259186,0.013079773749888085,0.013741668931530723,0.8736984148893775,0.0117106922300865,0.015662874019978273
C003448,0.0047853865183127755,0.01696501367153122,0.07100697864036934,0.17830256423084886,0.005178857866607535,0.004874824845874104,0.00556222133495866
C003449,0.007560967040405733,0.384985786874768,0.18016076023335062,0.008709516178098528,0.010084567094734261,0.020029906252931166,0.009917107066763587
C003453,0.010810899375497706,0.011839453025791534,0.012186997408680716,0.4423845537848695,0.014026539100516457,0.053288984082262084,0.01381966161354499
C003456,0.0070604690475885605,0.6099605974322797,0.008518812254460356,0.009257017360780514,0.009861460799493793,0.009649143032149744,0.660338629336708
C003457,0.00471118960134375,0.2489098294720443,0.021368694083445043,0.0071811151605555516,0.008834719905970703,0.030320152581827072,0.005441662940902762
C003460,0.010136159552498816,0.010713499510070485,0.010713499510070485,0.01079933023812335,0.8622336041997227,0.00932037939546299,0.010430321768023361
C003462,0.002984890432763951,0.02639487848665345,0.05067865912339776,0.00906833946765444,0.0027322377121878887,0.0048843689756390115,0.002705301418603982
C003466,0.004814319193503037,0.0028411691998978944,0.0030484517905786214,0.10555918869775971,0.003914188018120769,0.003914188018120769,0.004013945675812269
C003468,0.5948375347953088,0.3954665455176695,0.006864752945141616,0.006193132556845362,0.006462912849516557,0.005120592301917917,0.24389048275863787
C003469,0.005224644973907323,0.0055202687243847675,0.0055202687243847675,0.0055202687243847675,0.016161602758116605,0.015585145839864565,0.005189885071399259
C003472,0.007001012919449418,0.09252916631606149,0.007210240206944302,0.039837593011715196,0.6555197078182255,0.018348951445911425,0.28312257242493444
C003473,0.008036599524210594,0.006675771311163001,0.08655467171115522,0.007270232074799491,0.021081127866517422,0.007533214896775599,0.8970406733984957
C003474,0.01605908486487833,0.06150760680860582,0.007065692749879814,0.00714395133459975,0.007225562220981619,0.0070821305035991666,0.20534218751316521
C003475,0.012208749403373985,0.02785212512633377,0.010403007896736916,0.596372109602812,0.013956570509411924,0.010881881048001427,0.011369313215158093
C003478,0.01388193479315083,0.005041028838526321,0.05681582139174534,0.00510035029036555,0.5814214028701888,0.004177515871821966,0.35149083620304933
C003481,0.3138607736909939,0.006952650952787843,0.594780307806168,0.007170825000220104,0.007365979782631846,0.17706614588307354,0.0088960766584625
C003482,0.03513087404726021,0.007366339183227389,0.0067620998572723735,0.007645927582382002,0.4574230790314798,0.1057429700734867,0.007097841577828092
C003484,0.30108305741761227,0.007154451922344648,0.18239680089731397,0.0076459152855053985,0.008116886898799046,0.17925756606880555,0.008114961129834081
C003488,0.0018189938380124369,0.0024809848274235323,0.2045462582752041,0.004777030093189577,0.006456067003056528,0.0032457418973265316,0.006098883523885224
C003489,0.005296461090613146,0.0055883242710169125,0.0055883242710169125,0.005704289883523992,0.7910796151342676,0.0058157111965370266,0.0051431849626094135
C003491,0.1547787139596888,0.007198196773233695,0.3434368628353534,0.17155863026343468,0.004091015393708794,0.0763219862820804,0.003885391289580678
C003492,0.00798220172851432,0.007994719654483727,0.007994719654483727,0.008399006349116228,0.008562610000285603,0.40585263701536917,0.00853842467770074
C003493,0.015212314312736125,0.2830101799707508,0.016369277599686195,0.017194736188520122,0.018678579221575228,0.014660993222513337,0.01998808660366963
C003494,0.006426302383461919,0.00693228431722645,0.5005985280225297,0.007070106478890414,0.007083593100157429,0.006019738741428227,0.43577325287349733
C003496,0.004311271588092399,0.00702802961444283,0.0065397320650338875,0.007694913068336035,0.008674445552794646,0.008346029580384867,0.6142806558840478
C003497,0.008335612295369908,0.009023161641245028,0.009023161641245028,0.009005590237924018,0.009180900097089944,0.38620787425472747,0.011306588777472206
C003504,0.01397087385093146,0.7033974781603558,0.014451100593167676,0.014742395759957424,0.014982296338229902,0.015157459105407691,0.019391123175102606
C003506,0.010020848484229346,0.010178509092321467,0.010178509092321467,0.19185773738846387,0.32811187676045445,0.24938944643485342,0.03919214768366308
C003507,0.008241580193177755,0.008254501499504303,0.008254501499504303,0.20045263258909132,0.008589139816282955,0.3338796325765019,0.008888438629213596
C003508,0.1572791937628775,0.012716571293902496,0.013205170886785798,0.013310694945560312,0.01331523865890864,0.35950077775907513,0.0137979360411561
C003510,0.41918103645025423,0.006216083216180712,0.006466612230723522,0.007430506049756055,0.06508134103188144,0.008333248371137185,0.31505987317322043
C003514,0.004245176179493334,0.00458021642384148,0.11036473615611589,0.004634140417867993,0.34894740783361017,0.0038991968835621013,0.07275490802204644
C003515,0.2232479846587966,0.008683681517081834,0.03292577662963967,0.006139392837068339,0.009122241380650981,0.0059281179352896765,0.6225721780998366
C003517,0.0034783636321281328,0.0038272522178443786,0.003847359273281399,0.2763170177476357,0.5066158338982253,0.08026538715589264,0.004429757983556226
C003518,0.00497602236381654,0.41611382490988286,0.005675574636076639,0.5396068207479864,0.36973582024435214,0.006293816729833761,0.006299928428284226
C003520,0.00796377808491819,0.008906057074283692,0.07375689895426395,0.009165473142950225,0.021104974642025074,0.0076026601087012405,0.006846277415320608
C003521,0.01929872136837987,0.008084455897943484,0.008067250325131801,0.03559736507999215,0.055820206054508506,0.4571333891878125,0.21608873752748595
